pH,CO2_frac,HCO3_frac,CO3_frac
10.464646464646464,7.508558702458945e-07,0.0309400875657503,0.9690591615783796
10.606060606060606,3.948926338420676e-07,0.022535029572084468,0.9774645755352817
10.747474747474747,2.0719503061614352e-07,0.016374670743692695,0.9836251220612767
10.88888888888889,1.0852555319584379e-07,0.011877892509590529,0.9881219989648562
11.03030303030303,5.677272846854528e-08,0.008605206370235385,0.9913947368570362
11.171717171717171,2.967231155805987e-08,0.00622855124473036,0.9937714190829581
11.313131313131313,1.549799560604397e-08,0.004505316817563181,0.9954946676844413
11.454545454545453,8.090798656118907e-09,0.003257281741579619,0.9967427101676218
11.595959595959595,4.222371319099843e-09,0.002354152068212095,0.9976458437094166
11.737373737373737,2.2029892458905674e-09,0.0017010011554304111,0.9982989966415804
